camera_id,year,month,accidents
DEI-023/CAM-01,2019,12,155
DEI-023/CAM-01,2020,1,103
DEI-023/CAM-01,2020,2,116
DEI-023/CAM-01,2020,3,80
DEI-023/CAM-01,2020,4,27
DEI-023/CAM-01,2020,5,42
DEI-023/CAM-01,2020,6,76
DEI-023/CAM-01,2020,7,90
DEI-023/CAM-01,2020,8,80
DEI-023/CAM-01,2020,9,79
DEI-023/CAM-01,2020,10,110
DEI-023/CAM-01,2020,11,110
DEI-023/CAM-01,2020,12,103
DEI-023/CAM-01,2021,1,70
DEI-023/CAM-01,2021,2,80
DEI-023/CAM-01,2021,3,122
DEI-023/CAM-01,2021,4,91
DEI-023/CAM-01,2021,5,82
DEI-023/CAM-01,2021,6,123
DEI-023/CAM-01,2021,7,98
DEI-023/CAM-01,2021,8,93
DEI-023/CAM-01,2021,9,111
DEI-023/CAM-01,2021,10,127
DEI-023/CAM-01,2021,11,123
DEI-023/CAM-01,2021,12,107
DEI-023/CAM-01,2022,1,130
DEI-023/CAM-01,2022,2,139
DEI-023/CAM-01,2022,3,146
DEI-023/CAM-01,2022,4,131
DEI-023/CAM-01,2022,5,135
DEI-023/CAM-01,2022,6,138
DEI-023/CAM-01,2022,7,137
DEI-023/CAM-01,2022,8,108
DEI-023/CAM-01,2022,9,136
DEI-023/CAM-01,2022,10,71
DEI-023/CAM-01,2022,11,61
DEI-023/CAM-01,2022,12,57
DEI-023/CAM-02,2019,1,142
DEI-023/CAM-02,2019,2,131
DEI-023/CAM-02,2019,3,145
DEI-023/CAM-02,2019,4,151
DEI-023/CAM-02,2019,5,165
DEI-023/CAM-02,2019,6,133
DEI-023/CAM-02,2019,7,133
DEI-023/CAM-02,2019,8,122
DEI-023/CAM-02,2019,9,144
DEI-023/CAM-02,2019,10,132
DEI-023/CAM-02,2019,11,116
DEI-023/CAM-02,2019,12,155
DEI-023/CAM-02,2020,1,103
DEI-023/CAM-02,2020,2,116
DEI-023/CAM-02,2020,3,80
DEI-023/CAM-02,2020,4,27
DEI-023/CAM-02,2020,5,42
DEI-023/CAM-02,2020,6,76
DEI-023/CAM-02,2020,7,90
DEI-023/CAM-02,2020,8,80
DEI-023/CAM-02,2020,9,79
DEI-023/CAM-02,2020,10,110
DEI-023/CAM-02,2020,11,110
DEI-023/CAM-02,2020,12,103
DEI-023/CAM-02,2021,1,70
DEI-023/CAM-02,2021,2,80
DEI-023/CAM-02,2021,3,122
DEI-023/CAM-02,2021,4,91
DEI-023/CAM-02,2021,5,82
DEI-023/CAM-02,2021,6,123
DEI-023/CAM-02,2021,7,98
DEI-023/CAM-02,2021,8,93
DEI-023/CAM-02,2021,9,111
DEI-023/CAM-02,2021,10,127
DEI-023/CAM-02,2021,11,123
DEI-023/CAM-02,2021,12,107
DEI-023/CAM-02,2022,1,130
DEI-023/CAM-02,2022,2,139
DEI-023/CAM-02,2022,3,146
DEI-023/CAM-02,2022,4,131
DEI-023/CAM-02,2022,5,135
DEI-023/CAM-02,2022,6,138
DEI-023/CAM-02,2022,7,137
DEI-023/CAM-02,2022,8,108
DEI-023/CAM-02,2022,9,136
DEI-023/CAM-02,2022,10,71
DEI-023/CAM-02,2022,11,61
DEI-023/CAM-02,2022,12,57
DEI-024/CAM-01,2019,1,18
DEI-024/CAM-01,2019,2,35
DEI-024/CAM-01,2019,3,28
DEI-024/CAM-01,2019,4,23
DEI-024/CAM-01,2019,5,38
DEI-024/CAM-01,2019,6,21
DEI-024/CAM-01,2019,7,31
DEI-024/CAM-01,2019,8,39
DEI-024/CAM-01,2019,9,34
DEI-024/CAM-01,2019,10,23
DEI-024/CAM-01,2019,11,27
DEI-024/CAM-01,2019,12,42
DEI-024/CAM-01,2020,1,24
DEI-024/CAM-01,2020,2,31
DEI-024/CAM-01,2020,3,18
DEI-024/CAM-01,2020,4,9
DEI-024/CAM-01,2020,5,12
DEI-024/CAM-01,2020,6,12
DEI-024/CAM-01,2020,7,18
DEI-024/CAM-01,2020,8,14
DEI-024/CAM-01,2020,9,23
DEI-024/CAM-01,2020,10,31
DEI-024/CAM-01,2020,11,27
DEI-024/CAM-01,2020,12,34
DEI-024/CAM-01,2021,1,17
DEI-024/CAM-01,2021,2,23
DEI-024/CAM-01,2021,3,28
DEI-024/CAM-01,2021,4,24
DEI-024/CAM-01,2021,5,15
DEI-024/CAM-01,2021,6,17
DEI-024/CAM-01,2021,7,19
DEI-024/CAM-01,2021,8,20
DEI-024/CAM-01,2021,9,21
DEI-024/CAM-01,2021,10,24
DEI-024/CAM-01,2021,11,22
DEI-024/CAM-01,2021,12,27
DEI-024/CAM-01,2022,1,13
DEI-024/CAM-01,2022,2,17
DEI-024/CAM-01,2022,3,27
DEI-024/CAM-01,2022,4,19
DEI-024/CAM-01,2022,5,18
DEI-024/CAM-01,2022,6,25
DEI-024/CAM-01,2022,7,33
DEI-024/CAM-01,2022,8,25
DEI-024/CAM-01,2022,9,15
DEI-024/CAM-01,2022,10,12
DEI-024/CAM-01,2022,11,20
DEI-024/CAM-01,2022,12,29
DEI-024/CAM-02,2019,1,18
DEI-024/CAM-02,2019,2,28
DEI-024/CAM-02,2019,3,30
DEI-024/CAM-02,2019,4,33
DEI-024/CAM-02,2019,5,37
DEI-024/CAM-02,2019,6,28
DEI-024/CAM-02,2019,7,29
DEI-024/CAM-02,2019,8,48
DEI-024/CAM-02,2019,9,31
DEI-024/CAM-02,2019,10,27
DEI-024/CAM-02,2019,11,26
DEI-024/CAM-02,2019,12,29
DEI-024/CAM-02,2020,1,23
DEI-024/CAM-02,2020,2,25
DEI-024/CAM-02,2020,3,19
DEI-024/CAM-02,2020,4,11
DEI-024/CAM-02,2020,5,14
DEI-024/CAM-02,2020,6,15
DEI-024/CAM-02,2020,7,16
DEI-024/CAM-02,2020,8,13
DEI-024/CAM-02,2020,9,21
DEI-024/CAM-02,2020,10,20
DEI-024/CAM-02,2020,11,31
DEI-024/CAM-02,2020,12,24
DEI-024/CAM-02,2021,1,15
DEI-024/CAM-02,2021,2,15
DEI-024/CAM-02,2021,3,26
DEI-024/CAM-02,2021,4,17
DEI-024/CAM-02,2021,5,15
DEI-024/CAM-02,2021,6,26
DEI-024/CAM-02,2021,7,22
DEI-024/CAM-02,2021,8,23
DEI-024/CAM-02,2021,9,23
DEI-024/CAM-02,2021,10,23
DEI-024/CAM-02,2021,11,27
DEI-024/CAM-02,2021,12,24
DEI-024/CAM-02,2022,1,18
DEI-024/CAM-02,2022,2,20
DEI-024/CAM-02,2022,3,41
DEI-024/CAM-02,2022,4,28
DEI-024/CAM-02,2022,5,21
DEI-024/CAM-02,2022,6,32
DEI-024/CAM-02,2022,7,25
DEI-024/CAM-02,2022,8,22
DEI-024/CAM-02,2022,9,29
DEI-024/CAM-02,2022,10,13
DEI-024/CAM-02,2022,11,17
DEI-024/CAM-02,2022,12,16
DEI-025/CAM-01,2019,1,9
DEI-025/CAM-01,2019,2,7
DEI-025/CAM-01,2019,3,16
DEI-025/CAM-01,2019,4,15
DEI-025/CAM-01,2019,5,13
DEI-025/CAM-01,2019,6,14
DEI-025/CAM-01,2019,7,15
DEI-025/CAM-01,2019,8,20
DEI-025/CAM-01,2019,9,18
DEI-025/CAM-01,2019,10,14
DEI-025/CAM-01,2019,11,21
DEI-025/CAM-01,2019,12,15
DEI-025/CAM-01,2020,1,8
DEI-025/CAM-01,2020,2,10
DEI-025/CAM-01,2020,3,8
DEI-025/CAM-01,2020,4,2
DEI-025/CAM-01,2020,5,5
DEI-025/CAM-01,2020,6,8
DEI-025/CAM-01,2020,7,6
DEI-025/CAM-01,2020,8,5
DEI-025/CAM-01,2020,9,9
DEI-025/CAM-01,2020,10,15
DEI-025/CAM-01,2020,11,7
DEI-025/CAM-01,2020,12,9
DEI-025/CAM-01,2021,1,9
DEI-025/CAM-01,2021,2,7
DEI-025/CAM-01,2021,3,20
DEI-025/CAM-01,2021,4,13
DEI-025/CAM-01,2021,5,7
DEI-025/CAM-01,2021,6,6
DEI-025/CAM-01,2021,7,14
DEI-025/CAM-01,2021,8,21
DEI-025/CAM-01,2021,9,21
DEI-025/CAM-01,2021,10,16
DEI-025/CAM-01,2021,11,11
DEI-025/CAM-01,2021,12,14
DEI-025/CAM-01,2022,1,17
DEI-025/CAM-01,2022,2,20
DEI-025/CAM-01,2022,3,25
DEI-025/CAM-01,2022,4,18
DEI-025/CAM-01,2022,5,22
DEI-025/CAM-01,2022,6,18
DEI-025/CAM-01,2022,7,19
DEI-025/CAM-01,2022,8,7
DEI-025/CAM-01,2022,9,9
DEI-025/CAM-01,2022,10,5
DEI-025/CAM-01,2022,11,6
DEI-025/CAM-01,2022,12,5
DEI-025/CAM-02,2019,1,9
DEI-025/CAM-02,2019,2,7
DEI-025/CAM-02,2019,3,16
DEI-025/CAM-02,2019,4,15
DEI-025/CAM-02,2019,5,13
DEI-025/CAM-02,2019,6,14
DEI-025/CAM-02,2019,7,15
DEI-025/CAM-02,2019,8,20
DEI-025/CAM-02,2019,9,18
DEI-025/CAM-02,2019,10,14
DEI-025/CAM-02,2019,11,21
DEI-025/CAM-02,2019,12,15
DEI-025/CAM-02,2020,1,8
DEI-025/CAM-02,2020,2,10
DEI-025/CAM-02,2020,3,8
DEI-025/CAM-02,2020,4,2
DEI-025/CAM-02,2020,5,5
DEI-025/CAM-02,2020,6,8
DEI-025/CAM-02,2020,7,6
DEI-025/CAM-02,2020,8,5
DEI-025/CAM-02,2020,9,9
DEI-025/CAM-02,2020,10,15
DEI-025/CAM-02,2020,11,7
DEI-025/CAM-02,2020,12,9
DEI-025/CAM-02,2021,1,9
DEI-025/CAM-02,2021,2,7
DEI-025/CAM-02,2021,3,20
DEI-025/CAM-02,2021,4,13
DEI-025/CAM-02,2021,5,7
DEI-025/CAM-02,2021,6,6
DEI-025/CAM-02,2021,7,14
DEI-025/CAM-02,2021,8,21
DEI-025/CAM-02,2021,9,21
DEI-025/CAM-02,2021,10,16
DEI-025/CAM-02,2021,11,11
DEI-025/CAM-02,2021,12,14
DEI-025/CAM-02,2022,1,17
DEI-025/CAM-02,2022,2,20
DEI-025/CAM-02,2022,3,25
DEI-025/CAM-02,2022,4,18
DEI-025/CAM-02,2022,5,22
DEI-025/CAM-02,2022,6,18
DEI-025/CAM-02,2022,7,19
DEI-025/CAM-02,2022,8,7
DEI-025/CAM-02,2022,9,9
DEI-025/CAM-02,2022,10,5
DEI-025/CAM-02,2022,11,6
DEI-025/CAM-02,2022,12,5
DEI-025/CAM-03,2019,1,19
DEI-025/CAM-03,2019,2,23
DEI-025/CAM-03,2019,3,24
DEI-025/CAM-03,2019,4,23
DEI-025/CAM-03,2019,5,26
DEI-025/CAM-03,2019,6,16
DEI-025/CAM-03,2019,7,33
DEI-025/CAM-03,2019,8,28
DEI-025/CAM-03,2019,9,33
DEI-025/CAM-03,2019,10,27
DEI-025/CAM-03,2019,11,31
DEI-025/CAM-03,2019,12,14
DEI-025/CAM-03,2020,1,18
DEI-025/CAM-03,2020,2,17
DEI-025/CAM-03,2020,3,12
DEI-025/CAM-03,2020,4,3
DEI-025/CAM-03,2020,5,8
DEI-025/CAM-03,2020,6,7
DEI-025/CAM-03,2020,7,3
DEI-025/CAM-03,2020,8,9
DEI-025/CAM-03,2020,9,13
DEI-025/CAM-03,2020,10,5
DEI-025/CAM-03,2020,11,7
DEI-025/CAM-03,2020,12,10
DEI-025/CAM-03,2021,1,7
DEI-025/CAM-03,2021,2,17
DEI-025/CAM-03,2021,3,14
DEI-025/CAM-03,2021,4,18
DEI-025/CAM-03,2021,5,16
DEI-025/CAM-03,2021,6,18
DEI-025/CAM-03,2021,7,8
DEI-025/CAM-03,2021,8,14
DEI-025/CAM-03,2021,9,25
DEI-025/CAM-03,2021,10,22
DEI-025/CAM-03,2021,11,19
DEI-025/CAM-03,2021,12,19
DEI-025/CAM-03,2022,1,17
DEI-025/CAM-03,2022,2,17
DEI-025/CAM-03,2022,3,25
DEI-025/CAM-03,2022,4,20
DEI-025/CAM-03,2022,5,26
DEI-025/CAM-03,2022,6,27
DEI-025/CAM-03,2022,7,20
DEI-025/CAM-03,2022,8,30
DEI-025/CAM-03,2022,9,25
DEI-025/CAM-03,2022,10,7
DEI-025/CAM-03,2022,11,14
DEI-025/CAM-03,2022,12,6
DEI-025/CAM-04,2019,1,19
DEI-025/CAM-04,2019,2,23
DEI-025/CAM-04,2019,3,24
DEI-025/CAM-04,2019,4,23
DEI-025/CAM-04,2019,5,26
DEI-025/CAM-04,2019,6,16
DEI-025/CAM-04,2019,7,33
DEI-025/CAM-04,2019,8,28
DEI-025/CAM-04,2019,9,33
DEI-025/CAM-04,2019,10,27
DEI-025/CAM-04,2019,11,31
DEI-025/CAM-04,2019,12,14
DEI-025/CAM-04,2020,1,18
DEI-025/CAM-04,2020,2,17
DEI-025/CAM-04,2020,3,12
DEI-025/CAM-04,2020,4,3
DEI-025/CAM-04,2020,5,8
DEI-025/CAM-04,2020,6,7
DEI-025/CAM-04,2020,7,3
DEI-025/CAM-04,2020,8,9
DEI-025/CAM-04,2020,9,13
DEI-025/CAM-04,2020,10,5
DEI-025/CAM-04,2020,11,7
DEI-025/CAM-04,2020,12,10
DEI-025/CAM-04,2021,1,7
DEI-025/CAM-04,2021,2,17
DEI-025/CAM-04,2021,3,14
DEI-025/CAM-04,2021,4,18
DEI-025/CAM-04,2021,5,16
DEI-025/CAM-04,2021,6,18
DEI-025/CAM-04,2021,7,8
DEI-025/CAM-04,2021,8,14
DEI-025/CAM-04,2021,9,25
DEI-025/CAM-04,2021,10,22
DEI-025/CAM-04,2021,11,19
DEI-025/CAM-04,2021,12,19
DEI-025/CAM-04,2022,1,17
DEI-025/CAM-04,2022,2,17
DEI-025/CAM-04,2022,3,25
DEI-025/CAM-04,2022,4,20
DEI-025/CAM-04,2022,5,26
DEI-025/CAM-04,2022,6,27
DEI-025/CAM-04,2022,7,20
DEI-025/CAM-04,2022,8,30
DEI-025/CAM-04,2022,9,25
DEI-025/CAM-04,2022,10,7
DEI-025/CAM-04,2022,11,14
DEI-025/CAM-04,2022,12,6
DEI-026/CAM-01,2019,1,9
DEI-026/CAM-01,2019,2,14
DEI-026/CAM-01,2019,3,6
DEI-026/CAM-01,2019,4,14
DEI-026/CAM-01,2019,5,12
DEI-026/CAM-01,2019,6,13
DEI-026/CAM-01,2019,7,7
DEI-026/CAM-01,2019,8,15
DEI-026/CAM-01,2019,9,10
DEI-026/CAM-01,2019,10,22
DEI-026/CAM-01,2019,11,11
DEI-026/CAM-01,2019,12,11
DEI-026/CAM-01,2020,1,6
DEI-026/CAM-01,2020,2,5
DEI-026/CAM-01,2020,3,6
DEI-026/CAM-01,2020,4,8
DEI-026/CAM-01,2020,5,1
DEI-026/CAM-01,2020,6,9
DEI-026/CAM-01,2020,7,6
DEI-026/CAM-01,2020,8,3
DEI-026/CAM-01,2020,9,10
DEI-026/CAM-01,2020,10,18
DEI-026/CAM-01,2020,11,9
DEI-026/CAM-01,2020,12,11
DEI-026/CAM-01,2021,1,15
DEI-026/CAM-01,2021,2,24
DEI-026/CAM-01,2021,3,10
DEI-026/CAM-01,2021,4,22
DEI-026/CAM-01,2021,5,9
DEI-026/CAM-01,2021,6,11
DEI-026/CAM-01,2021,7,18
DEI-026/CAM-01,2021,8,17
DEI-026/CAM-01,2021,9,15
DEI-026/CAM-01,2021,10,17
DEI-026/CAM-01,2021,11,22
DEI-026/CAM-01,2021,12,20
DEI-026/CAM-01,2022,1,24
DEI-026/CAM-01,2022,2,22
DEI-026/CAM-01,2022,3,28
DEI-026/CAM-01,2022,4,26
DEI-026/CAM-01,2022,5,40
DEI-026/CAM-01,2022,6,29
DEI-026/CAM-01,2022,7,28
DEI-026/CAM-01,2022,8,36
DEI-026/CAM-01,2022,9,33
DEI-026/CAM-01,2022,10,21
DEI-026/CAM-01,2022,11,23
DEI-026/CAM-01,2022,12,19
DEI-026/CAM-02,2019,1,9
DEI-026/CAM-02,2019,2,14
DEI-026/CAM-02,2019,3,6
DEI-026/CAM-02,2019,4,14
DEI-026/CAM-02,2019,5,12
DEI-026/CAM-02,2019,6,13
DEI-026/CAM-02,2019,7,7
DEI-026/CAM-02,2019,8,15
DEI-026/CAM-02,2019,9,10
DEI-026/CAM-02,2019,10,22
DEI-026/CAM-02,2019,11,11
DEI-026/CAM-02,2019,12,11
DEI-026/CAM-02,2020,1,6
DEI-026/CAM-02,2020,2,5
DEI-026/CAM-02,2020,3,6
DEI-026/CAM-02,2020,4,8
DEI-026/CAM-02,2020,5,1
DEI-026/CAM-02,2020,6,9
DEI-026/CAM-02,2020,7,6
DEI-026/CAM-02,2020,8,3
DEI-026/CAM-02,2020,9,10
DEI-026/CAM-02,2020,10,18
DEI-026/CAM-02,2020,11,9
DEI-026/CAM-02,2020,12,11
DEI-026/CAM-02,2021,1,15
DEI-026/CAM-02,2021,2,24
DEI-026/CAM-02,2021,3,10
DEI-026/CAM-02,2021,4,22
DEI-026/CAM-02,2021,5,9
DEI-026/CAM-02,2021,6,11
DEI-026/CAM-02,2021,7,18
DEI-026/CAM-02,2021,8,17
DEI-026/CAM-02,2021,9,15
DEI-026/CAM-02,2021,10,17
DEI-026/CAM-02,2021,11,22
DEI-026/CAM-02,2021,12,20
DEI-026/CAM-02,2022,1,24
DEI-026/CAM-02,2022,2,22
DEI-026/CAM-02,2022,3,28
DEI-026/CAM-02,2022,4,26
DEI-026/CAM-02,2022,5,40
DEI-026/CAM-02,2022,6,29
DEI-026/CAM-02,2022,7,28
DEI-026/CAM-02,2022,8,36
DEI-026/CAM-02,2022,9,33
DEI-026/CAM-02,2022,10,21
DEI-026/CAM-02,2022,11,23
DEI-026/CAM-02,2022,12,19
DEI-027/CAM-01,2019,1,10
DEI-027/CAM-01,2019,2,4
DEI-027/CAM-01,2019,3,14
DEI-027/CAM-01,2019,4,14
DEI-027/CAM-01,2019,5,12
DEI-027/CAM-01,2019,6,11
DEI-027/CAM-01,2019,7,10
DEI-027/CAM-01,2019,8,19
DEI-027/CAM-01,2019,9,11
DEI-027/CAM-01,2019,10,19
DEI-027/CAM-01,2019,11,7
DEI-027/CAM-01,2019,12,13
DEI-027/CAM-01,2020,1,5
DEI-027/CAM-01,2020,2,6
DEI-027/CAM-01,2020,3,5
DEI-027/CAM-01,2020,5,5
DEI-027/CAM-01,2020,6,3
DEI-027/CAM-01,2020,7,2
DEI-027/CAM-01,2020,8,5
DEI-027/CAM-01,2020,9,8
DEI-027/CAM-01,2020,10,5
DEI-027/CAM-01,2020,11,10
DEI-027/CAM-01,2020,12,11
DEI-027/CAM-01,2021,1,5
DEI-027/CAM-01,2021,2,10
DEI-027/CAM-01,2021,3,9
DEI-027/CAM-01,2021,4,10
DEI-027/CAM-01,2021,5,5
DEI-027/CAM-01,2021,6,9
DEI-027/CAM-01,2021,7,11
DEI-027/CAM-01,2021,8,6
DEI-027/CAM-01,2021,9,8
DEI-027/CAM-01,2021,10,4
DEI-027/CAM-01,2021,11,14
DEI-027/CAM-01,2021,12,13
DEI-027/CAM-01,2022,1,10
DEI-027/CAM-01,2022,2,6
DEI-027/CAM-01,2022,3,13
DEI-027/CAM-01,2022,4,6
DEI-027/CAM-01,2022,5,10
DEI-027/CAM-01,2022,6,13
DEI-027/CAM-01,2022,7,11
DEI-027/CAM-01,2022,8,14
DEI-027/CAM-01,2022,9,13
DEI-027/CAM-01,2022,10,8
DEI-027/CAM-01,2022,11,5
DEI-027/CAM-01,2022,12,8
DEI-027/CAM-02,2019,1,20
DEI-027/CAM-02,2019,2,5
DEI-027/CAM-02,2019,3,21
DEI-027/CAM-02,2019,4,20
DEI-027/CAM-02,2019,5,16
DEI-027/CAM-02,2019,6,19
DEI-027/CAM-02,2019,7,12
DEI-027/CAM-02,2019,8,23
DEI-027/CAM-02,2019,9,20
DEI-027/CAM-02,2019,10,28
DEI-027/CAM-02,2019,11,13
DEI-027/CAM-02,2019,12,17
DEI-027/CAM-02,2020,1,9
DEI-027/CAM-02,2020,2,12
DEI-027/CAM-02,2020,3,8
DEI-027/CAM-02,2020,4,1
DEI-027/CAM-02,2020,5,7
DEI-027/CAM-02,2020,6,6
DEI-027/CAM-02,2020,7,3
DEI-027/CAM-02,2020,8,9
DEI-027/CAM-02,2020,9,15
DEI-027/CAM-02,2020,10,10
DEI-027/CAM-02,2020,11,16
DEI-027/CAM-02,2020,12,15
DEI-027/CAM-02,2021,1,8
DEI-027/CAM-02,2021,2,11
DEI-027/CAM-02,2021,3,19
DEI-027/CAM-02,2021,4,14
DEI-027/CAM-02,2021,5,6
DEI-027/CAM-02,2021,6,20
DEI-027/CAM-02,2021,7,17
DEI-027/CAM-02,2021,8,11
DEI-027/CAM-02,2021,9,15
DEI-027/CAM-02,2021,10,14
DEI-027/CAM-02,2021,11,22
DEI-027/CAM-02,2021,12,20
DEI-027/CAM-02,2022,1,12
DEI-027/CAM-02,2022,2,17
DEI-027/CAM-02,2022,3,21
DEI-027/CAM-02,2022,4,19
DEI-027/CAM-02,2022,5,17
DEI-027/CAM-02,2022,6,22
DEI-027/CAM-02,2022,7,18
DEI-027/CAM-02,2022,8,19
DEI-027/CAM-02,2022,9,19
DEI-027/CAM-02,2022,10,19
DEI-027/CAM-02,2022,11,12
DEI-027/CAM-02,2022,12,14
DEI-028/CAM-01,2019,1,40
DEI-028/CAM-01,2019,2,39
DEI-028/CAM-01,2019,3,31
DEI-028/CAM-01,2019,4,43
DEI-028/CAM-01,2019,5,49
DEI-028/CAM-01,2019,6,26
DEI-028/CAM-01,2019,7,33
DEI-028/CAM-01,2019,8,46
DEI-028/CAM-01,2019,9,43
DEI-028/CAM-01,2019,10,38
DEI-028/CAM-01,2019,11,44
DEI-028/CAM-01,2019,12,38
DEI-028/CAM-01,2020,1,27
DEI-028/CAM-01,2020,2,35
DEI-028/CAM-01,2020,3,25
DEI-028/CAM-01,2020,4,10
DEI-028/CAM-01,2020,5,9
DEI-028/CAM-01,2020,6,8
DEI-028/CAM-01,2020,7,11
DEI-028/CAM-01,2020,8,18
DEI-028/CAM-01,2020,9,13
DEI-028/CAM-01,2020,10,23
DEI-028/CAM-01,2020,11,31
DEI-028/CAM-01,2020,12,22
DEI-028/CAM-01,2021,1,17
DEI-028/CAM-01,2021,2,21
DEI-028/CAM-01,2021,3,11
DEI-028/CAM-01,2021,4,17
DEI-028/CAM-01,2021,5,18
DEI-028/CAM-01,2021,6,28
DEI-028/CAM-01,2021,7,26
DEI-028/CAM-01,2021,8,21
DEI-028/CAM-01,2021,9,30
DEI-028/CAM-01,2021,10,43
DEI-028/CAM-01,2021,11,30
DEI-028/CAM-01,2021,12,27
DEI-028/CAM-01,2022,1,30
DEI-028/CAM-01,2022,2,35
DEI-028/CAM-01,2022,3,46
DEI-028/CAM-01,2022,4,43
DEI-028/CAM-01,2022,5,47
DEI-028/CAM-01,2022,6,36
DEI-028/CAM-01,2022,7,42
DEI-028/CAM-01,2022,8,37
DEI-028/CAM-01,2022,9,20
DEI-028/CAM-01,2022,10,11
DEI-028/CAM-01,2022,11,21
DEI-028/CAM-01,2022,12,12
DEI-028/CAM-02,2019,1,40
DEI-028/CAM-02,2019,2,39
DEI-028/CAM-02,2019,3,31
DEI-028/CAM-02,2019,4,43
DEI-028/CAM-02,2019,5,49
DEI-028/CAM-02,2019,6,26
DEI-028/CAM-02,2019,7,33
DEI-028/CAM-02,2019,8,46
DEI-028/CAM-02,2019,9,43
DEI-028/CAM-02,2019,10,38
DEI-028/CAM-02,2019,11,44
DEI-028/CAM-02,2019,12,38
DEI-028/CAM-02,2020,1,27
DEI-028/CAM-02,2020,2,35
DEI-028/CAM-02,2020,3,25
DEI-028/CAM-02,2020,4,10
DEI-028/CAM-02,2020,5,9
DEI-028/CAM-02,2020,6,8
DEI-028/CAM-02,2020,7,11
DEI-028/CAM-02,2020,8,18
DEI-028/CAM-02,2020,9,13
DEI-028/CAM-02,2020,10,23
DEI-028/CAM-02,2020,11,31
DEI-028/CAM-02,2020,12,22
DEI-028/CAM-02,2021,1,17
DEI-028/CAM-02,2021,2,21
DEI-028/CAM-02,2021,3,11
DEI-028/CAM-02,2021,4,17
DEI-028/CAM-02,2021,5,18
DEI-028/CAM-02,2021,6,28
DEI-028/CAM-02,2021,7,26
DEI-028/CAM-02,2021,8,21
DEI-028/CAM-02,2021,9,30
DEI-028/CAM-02,2021,10,43
DEI-028/CAM-02,2021,11,30
DEI-028/CAM-02,2021,12,27
DEI-028/CAM-02,2022,1,30
DEI-028/CAM-02,2022,2,35
DEI-028/CAM-02,2022,3,46
DEI-028/CAM-02,2022,4,43
DEI-028/CAM-02,2022,5,47
DEI-028/CAM-02,2022,6,36
DEI-028/CAM-02,2022,7,42
DEI-028/CAM-02,2022,8,37
DEI-028/CAM-02,2022,9,20
DEI-028/CAM-02,2022,10,11
DEI-028/CAM-02,2022,11,21
DEI-028/CAM-02,2022,12,12
DEI-029/CAM-01,2019,1,9
DEI-029/CAM-01,2019,2,7
DEI-029/CAM-01,2019,3,16
DEI-029/CAM-01,2019,4,15
DEI-029/CAM-01,2019,5,13
DEI-029/CAM-01,2019,6,14
DEI-029/CAM-01,2019,7,15
DEI-029/CAM-01,2019,8,20
DEI-029/CAM-01,2019,9,18
DEI-029/CAM-01,2019,10,14
DEI-029/CAM-01,2019,11,21
DEI-029/CAM-01,2019,12,15
DEI-029/CAM-01,2020,1,8
DEI-029/CAM-01,2020,2,10
DEI-029/CAM-01,2020,3,8
DEI-029/CAM-01,2020,4,2
DEI-029/CAM-01,2020,5,5
DEI-029/CAM-01,2020,6,8
DEI-029/CAM-01,2020,7,6
DEI-029/CAM-01,2020,8,5
DEI-029/CAM-01,2020,9,9
DEI-029/CAM-01,2020,10,15
DEI-029/CAM-01,2020,11,7
DEI-029/CAM-01,2020,12,9
DEI-029/CAM-01,2021,1,9
DEI-029/CAM-01,2021,2,7
DEI-029/CAM-01,2021,3,20
DEI-029/CAM-01,2021,4,13
DEI-029/CAM-01,2021,5,7
DEI-029/CAM-01,2021,6,6
DEI-029/CAM-01,2021,7,14
DEI-029/CAM-01,2021,8,21
DEI-029/CAM-01,2021,9,21
DEI-029/CAM-01,2021,10,16
DEI-029/CAM-01,2021,11,11
DEI-029/CAM-01,2021,12,14
DEI-029/CAM-01,2022,1,17
DEI-029/CAM-01,2022,2,20
DEI-029/CAM-01,2022,3,25
DEI-029/CAM-01,2022,4,18
DEI-029/CAM-01,2022,5,22
DEI-029/CAM-01,2022,6,18
DEI-029/CAM-01,2022,7,19
DEI-029/CAM-01,2022,8,7
DEI-029/CAM-01,2022,9,9
DEI-029/CAM-01,2022,10,5
DEI-029/CAM-01,2022,11,6
DEI-029/CAM-01,2022,12,5
DEI-029/CAM-02,2019,1,9
DEI-029/CAM-02,2019,2,7
DEI-029/CAM-02,2019,3,16
DEI-029/CAM-02,2019,4,15
DEI-029/CAM-02,2019,5,13
DEI-029/CAM-02,2019,6,14
DEI-029/CAM-02,2019,7,15
DEI-029/CAM-02,2019,8,20
DEI-029/CAM-02,2019,9,18
DEI-029/CAM-02,2019,10,14
DEI-029/CAM-02,2019,11,21
DEI-029/CAM-02,2019,12,15
DEI-029/CAM-02,2020,1,8
DEI-029/CAM-02,2020,2,10
DEI-029/CAM-02,2020,3,8
DEI-029/CAM-02,2020,4,2
DEI-029/CAM-02,2020,5,5
DEI-029/CAM-02,2020,6,8
DEI-029/CAM-02,2020,7,6
DEI-029/CAM-02,2020,8,5
DEI-029/CAM-02,2020,9,9
DEI-029/CAM-02,2020,10,15
DEI-029/CAM-02,2020,11,7
DEI-029/CAM-02,2020,12,9
DEI-029/CAM-02,2021,1,9
DEI-029/CAM-02,2021,2,7
DEI-029/CAM-02,2021,3,20
DEI-029/CAM-02,2021,4,13
